sentence	label	missing	target
book a spot at a pizza place nine weeks  now  Wisconsin 	1	from in 	book a spot at a pizza place nine weeks from now in Wisconsin
Find Clash of the Codes.	5		Find Clash of the Codes.
Play some contemporary christian on Groove Shark.	3		Play some contemporary christian on Groove Shark.
Play music on youtube 	3		Play music on youtube
Is it chilly in Curacao 	2		Is it chilly in Curacao 
Where can I purchase the  Chickens  a Saddle saga? 	5	Twenty for 	Where can I purchase the Twenty Chickens for a Saddle saga?
add tune to Electro Workout	0		add tune to Electro Workout
add tune to my instrumental funk playlist	0		add tune to my instrumental funk playlist
ticket for The Perfect Man at Dickinson Theatres at 10 A.M.	6		ticket for The Perfect Man at Dickinson Theatres at 10 A.M.
 the current book 2 points 	4	Rate 	Rate the current book 2 points
What will the weather be in Uzbekistan at 4 am?	2		What will the weather be in Uzbekistan at 4 am?
add The Darkest Red to this is jennifer lopez	0		add The Darkest Red to this is jennifer lopez
I need the movie schedules  Century Theatres 	6	for 	I need the movie schedules for Century Theatres
Please  a restaurant  party of 1  Seeley Lake on july the fourteenth, 2022. 	1	book for in 	Please book a restaurant for party of 1 in Seeley Lake on july the fourteenth, 2022.
what time is The Bodyguard at Malco Theatres playing	6		what time is The Bodyguard at Malco Theatres playing
 album to my fairy tales 	0	Add 	Add album to my fairy tales
I would like a table for jacqueline wilson  deanna  David Carpenter House  Uncas FM 	1	and at in 	I would like a table for jacqueline wilson and deanna at David Carpenter House in Uncas FM
How is the weather right now at   place? 	2	my current 	How is the weather right now at my current place?
give The Judas Tree a  	4	zero 	give The Judas Tree a zero
Where  the closest cinema playing I Prefer the Sound  the Sea 	6	is of 	Where is the closest cinema playing I Prefer the Sound of the Sea
Play the newest released song from 1951	3		Play the newest released song from 1951
What's the weather forecast for Saint Pierre  Miquelon? 	2	and 	What's the weather forecast for Saint Pierre and Miquelon?
What is the weather like in Detroit	2		What is the weather like in Detroit
How will the weather be in Bettles, Aruba on may the tenth, 2026?	2		How will the weather be in Bettles, Aruba on may the tenth, 2026?
 a bar with mediterranean food for three people 	1	book 	book a bar with mediterranean food for three people
 the Rogue Lawyer 4 out of 6 	4	Rate 	Rate the Rogue Lawyer 4 out of 6
Play Before I Grew Up To Love You by Wafah Dufour	3		Play Before I Grew Up To Love You by Wafah Dufour
in California will it be cold in East Trenton Heights	2		in California will it be cold in East Trenton Heights
Find the Ghostly Swim 2 book	5		Find the Ghostly Swim 2 book
I want to listen to the   back to the blue ridge mountains  iheart 	3	album going on 	I want to listen to the album going back to the blue ridge mountains on iheart
What time is The Lottery Man playing?	6		What time is The Lottery Man playing?
Is it warm  Vietnam 	2	in 	Is it warm in Vietnam
Weather for Ringold 	2		Weather for Ringold
What is the movie schedule for animated movies in the area	6		What is the movie schedule for animated movies in the area
add rock & roll to my playlist named night out	0		add rock & roll to my playlist named night out
Is it warm in the current spot?	2		Is it warm in the current spot?
 some fourties Andrew Lloyd Webber on Groove Shark 	3	play 	play some fourties Andrew Lloyd Webber on Groove Shark
I need a reservation for 6  Cherwell Boathouse. 	1	at 	I need a reservation for 6 at Cherwell Boathouse.
I  to hear a thirties soundtrack 	3	need 	I need to hear a thirties soundtrack
play All Of Your Toys by Chris Ledoux	3		play All Of Your Toys by Chris Ledoux
add Joe Gibbs to my The Bachelor Party playlist	0		add Joe Gibbs to my The Bachelor Party playlist
 this artist to this is Rosana 	0	Add 	Add this artist to this is Rosana
 symphony music from 1991 by Irvin Mayfield 	3	Play 	Play symphony music from 1991 by Irvin Mayfield
Will it get cloudy  Cliffwood Beach? 	2	in 	Will it get cloudy in Cliffwood Beach?
Rate Sandworms of Dune three out of 6 stars	4		Rate Sandworms of Dune three out of 6 stars
What's the weather forecast  next saturday  Granite, WI? 	2	for in 	What's the weather forecast for next saturday in Granite, WI?
find the picture titled Battle Spirits - Shōnen Toppa Bashin	5		find the picture titled Battle Spirits - Shōnen Toppa Bashin
 od mene se odvikavaj to my laundry 	0	Add 	Add od mene se odvikavaj to my laundry
 a television show called Basement Screams. 	5	Find 	Find a television show called Basement Screams.
 current book two points 	4	Rate 	Rate current book two points
Will it be colder in Winnebago	2		Will it be colder in Winnebago
Find Captain Kronos - Vampire Hunter.	6		Find Captain Kronos - Vampire Hunter.
 this song to  Classical Dance Music Ballet & Beyond list 	0	add my 	add this song to my Classical Dance Music Ballet & Beyond list
Add song to my underground hits	0		Add song to my underground hits
How will the weather be in Bhutto family mausoleum next autumn?	2		How will the weather be in Bhutto family mausoleum next autumn?
Is The Day of the Beast playing at three p.m.?	6		Is The Day of the Beast playing at three p.m.?
I would like this artist  drum & breaks. 	0	on 	I would like this artist on drum & breaks.
I want to book a bistro that serves pasta salad in Brazil.	1		I want to book a bistro that serves pasta salad in Brazil.
Show The Matrix Revolutions 	5		Show The Matrix Revolutions
Can you use Pandora to play a soundtrack from 1999 by David Sitek?	3		Can you use Pandora to play a soundtrack from 1999 by David Sitek?
 the work I Looked Up 	5	Find 	Find the work I Looked Up
Can i get the showtimes for movies around here?	6		Can i get the showtimes for movies around here?
therese, clara and I want to go to the Tennessee Ridge	1		therese, clara and I want to go to the Tennessee Ridge
 Cream to the funk playlist. 	0	Add 	Add Cream to the funk playlist.
in the neighbourhood find movies with movie times	6		in the neighbourhood find movies with movie times
 this artist to my This Is Philip Glass  	0	Add playlist 	Add this artist to my This Is Philip Glass playlist
 a restaurant not far  Milladore for 6 people. 	1	Book in 	Book a restaurant not far in Milladore for 6 people.
 a track from 1959. 	3	Play 	Play a track from 1959.
What is the movie schedule  the B&B Theatres 	6	for 	What is the movie schedule for the B&B Theatres
Find Merry Arizona 97: Desert  Shine at Christmas 	5	Stars 	Find Merry Arizona 97: Desert Stars Shine at Christmas
 the schedule for nearby animated movies. 	6	Find 	Find the schedule for nearby animated movies.
Play a ballad by Heath	3		Play a ballad by Heath
Play Expresión from Mickey Finn	3		Play Expresión from Mickey Finn
 An Act of Terror 2 stars. 	4	Rate 	Rate An Act of Terror 2 stars.
I wish to enjoy some fifties music by Johnny Paycheck.	3		I wish to enjoy some fifties music by Johnny Paycheck.
Tell me if it will be windy here	2		Tell me if it will be windy here
add this album to rock en español	0		add this album to rock en español
Add this tune to my list jazz vibes	0		Add this tune to my list jazz vibes
 best fourties from david izquierdo on album 	3	Play 	Play best fourties from david izquierdo on album
Give this  a rating  four out  6. 	4	book of of 	Give this book a rating of four out of 6.
 hopeful to my this is enrique iglesias 	0	add 	add hopeful to my this is enrique iglesias
Is it supposed to get chilly  Dewey 	2	in 	Is it supposed to get chilly in Dewey
What will the weather be like in 1 minute in   position 	2	my current 	What will the weather be like in 1 minute in my current position
find a cinema nearest showing Twilight of Shadows at breakfast time	6		find a cinema nearest showing Twilight of Shadows at breakfast time
 me a song by Linn Berggren from Spotify 	3	Play 	Play me a song by Linn Berggren from Spotify
add flying to my Women of Rock playlist	0		add flying to my Women of Rock playlist
  the weather be like this tuesday  the area neighboring Rendezvous Mountain Educational State Forest? 	2	What will in 	What will the weather be like this tuesday in the area neighboring Rendezvous Mountain Educational State Forest?
I would  Coming Through Slaughter a four out  6. 	4	rate of 	I would rate Coming Through Slaughter a four out of 6.
I want to watch the  Maxime 	5	movie 	I want to watch the movie Maxime
Rate The Warrior Prophet 3 of 6 stars	4		Rate The Warrior Prophet 3 of 6 stars
What is the movie schedule for animated movies in the area	6		What is the movie schedule for animated movies in the area
Show me the A-Myin-thit TV series	5		Show me the A-Myin-thit TV series
Will it be freezing nearby Thap Lan National Park at 4 pm	2		Will it be freezing nearby Thap Lan National Park at 4 pm
book a spot for one  a restaurant  ID 	1	at in 	book a spot for one at a restaurant in ID
list movies  in the neighbourhood	6		list movies  in the neighbourhood
I gave Joseph Andrews a 0 out  6 	4	of 	I gave Joseph Andrews a 0 out of 6
using stars the current object gets four for the textbook out of 6	4		using stars the current object gets four for the textbook out of 6
Add lisa m to my guitar hero live  	0	playlist 	Add lisa m to my guitar hero live playlist
show creative Labor Notes	5		show creative Labor Notes
 music which has humour on Youtube. 	3	Play 	Play music which has humour on Youtube.
 Covering: The Hidden Assault  Our Civil Rights 1 point 	4	rate on 	rate Covering: The Hidden Assault on Our Civil Rights 1 point
Show me Firepower 	5		Show me Firepower
Play Acid Punk music. 	3		Play Acid Punk music.
play Matt Uelmen songs from 1965 on Slacker	3		play Matt Uelmen songs from 1965 on Slacker
 a 1974 sound track on Vimeo. 	3	Play 	Play a 1974 sound track on Vimeo.
Give me the current showtimes for Tarass Boulba.	6		Give me the current showtimes for Tarass Boulba.
Play the greatest Ricky Bell music	3		Play the greatest Ricky Bell music
Show the Phish: Live  Vegas TV series 	5	in 	Show the Phish: Live in Vegas TV series
Find a trailer called Just Say Noël.	5		Find a trailer called Just Say Noël.
 the  Nur mit Dir – A Walk to Remember 	5	find picture 	find the picture Nur mit Dir – A Walk to Remember
 jim fairchild onto spotlight spain 2016 	0	put 	put jim fairchild onto spotlight spain 2016
Whaere  Bloody Bloody Bible Camp playing  the cinema 	6	is in 	Whaere is Bloody Bloody Bible Camp playing in the cinema
Find the Son of Man show	5		Find the Son of Man show
I give the  The Silence  the Lambs a rating    a possiable 6 	4	book of of zero of 	I give the book The Silence of the Lambs a rating of zero of a possiable 6
When is Barbary Coast playing?	6		When is Barbary Coast playing?
book a spot for 4 at a restaurant in Shambaugh MD	1		book a spot for 4 at a restaurant in Shambaugh MD
Can you find the soundtrack for Fast Food Nation	5		Can you find the soundtrack for Fast Food Nation
Add Gary Valenciano to the power gaming playlist. 	0		Add Gary Valenciano to the power gaming playlist. 
I want to  a pub  MS that serves festoni 	1	book in 	I want to book a pub in MS that serves festoni
add a tune in Chill Vibes	0		add a tune in Chill Vibes
rate this novel a two	4		rate this novel a two
Play some Mike Burney on Google Music.	3		Play some Mike Burney on Google Music.
 the schedule for Screen Souvenirs at Cinemark Theatres. 	6	Find 	Find the schedule for Screen Souvenirs at Cinemark Theatres.
Please show me the movie schedule for animated movies playing in the neighborhood.	6		Please show me the movie schedule for animated movies playing in the neighborhood.
Rate the White Lies chronicle 0 stars	4		Rate the White Lies chronicle 0 stars
 can I see the trailer  Experienced II: Embrace Tour 2013 Budokan? 	5	Where for 	Where can I see the trailer for Experienced II: Embrace Tour 2013 Budokan?
Add a song to ultimate indie	0		Add a song to ultimate indie
I need a reservation for a churrascaria in Oneonta Wyoming for a party of 4	1		I need a reservation for a churrascaria in Oneonta Wyoming for a party of 4
Book a restaurant for 3  New Mexico. 	1	in 	Book a restaurant for 3 in New Mexico.
I give Song of Solomon a rating of one.	4		I give Song of Solomon a rating of one.
Show  Cut the Rope video game 	5	me 	Show me Cut the Rope video game
What  the nearest cinema playing Patiala House 	6	is 	What is the nearest cinema playing Patiala House
 a table for 9 people  a delicatessen for April the twenty-eighth, 2018. 	1	Book at 	Book a table for 9 people at a delicatessen for April the twenty-eighth, 2018.
find movies at the nearest cinema	6		find movies at the nearest cinema
find Chant Down Babylon: The Island Anthology	5		find Chant Down Babylon: The Island Anthology
Is Liberator playing at the IMAX Corporation at 11?	6		Is Liberator playing at the IMAX Corporation at 11?
What time  American Gun playing 	6	is 	What time is American Gun playing
what theaters are showing A Lonely Place to Die – Todesfalle Highlands starting at 14:40	6		what theaters are showing A Lonely Place to Die – Todesfalle Highlands starting at 14:40
rate the Which Moped with Chrome-plated Handlebars at the Back of the Yard? saga a one	4		rate the Which Moped with Chrome-plated Handlebars at the Back of the Yard? saga a one
 Whole Earth Discipline 5 of 6 points 	4	rate 	rate Whole Earth Discipline 5 of 6 points
 your loving flame to my palylist Rock 	0	Add 	Add your loving flame to my palylist Rock
Show  the trailer A Self Made Hero 	5	me 	Show me the trailer A Self Made Hero
Play top music from Charles L. Johnson on vimeo 	3		Play top music from Charles L. Johnson on vimeo 
show weather forecast in AS	2		show weather forecast in AS
I want some fusil contra fusil added to my dance hits playlist. 	0		I want some fusil contra fusil added to my dance hits playlist. 
What time does Lilacs  the Spring  at the closest movie house 	6	in play 	What time does Lilacs in the Spring play at the closest movie house
Can you find the painting Shake! Otis at Monterey	5		Can you find the painting Shake! Otis at Monterey
I'd like to hear Ami Suzuki's latest record	3		I'd like to hear Ami Suzuki's latest record
 Yo Ho  the new york pops on Youtube 	3	play from 	play Yo Ho from the new york pops on Youtube
Play the music of melody of 1997 in Itunes	3		Play the music of melody of 1997 in Itunes
look up Holy Water 	5		look up Holy Water
 this album one stars 	4	rate 	rate this album one stars
What is the weather forecast for North Carolina on October thirteenth, 2037	2		What is the weather forecast for North Carolina on October thirteenth, 2037
 tune to downtempo beats 	0	Add 	Add tune to downtempo beats
put a rating on this  of three 	4	book 	put a rating on this book of three
Will it be snowy in the current place?	2		Will it be snowy in the current place?
Add Tobias Sammet to my bring back the 90s list	0		Add Tobias Sammet to my bring back the 90s list
 A Tale of Two Cities, a painting 	5	find 	find A Tale of Two Cities, a painting
 Maps for Lost Lovers 1 of 6 	4	Rate 	Rate Maps for Lost Lovers 1 of 6
I'd like to watch movies close  	6	by 	I'd like to watch movies close by
this horrible  gets zero out of 6 stars 	4	essay 	this horrible essay gets zero out of 6 stars
add song to thrash attack	0		add song to thrash attack
 current book 0 stars 	4	rate 	rate current book 0 stars
 a diner place or    best friend on Holy Saturday, capital of United Arab Emirates, where they serve pepperoni dishes 	1	Book me and my 	Book a diner place or me and my best friend on Holy Saturday, capital of United Arab Emirates, where they serve pepperoni dishes
Add el pavo dustin to viajes	0		Add el pavo dustin to viajes
in the neighbourhood  movies with movie times 	6	find 	in the neighbourhood find movies with movie times
Find movie times for Alamo Drafthouse Cinema at 10:37 P.M..	6		Find movie times for Alamo Drafthouse Cinema at 10:37 P.M..
A Sport and a Pastime is a solid 5 out of 6 points	4		A Sport and a Pastime is a solid 5 out of 6 points
When was the album Start a Fire released?	5		When was the album Start a Fire released?
I need to get seats for me   ex wife to eat  Egypt. 	1	and my in 	I need to get seats for me and my ex wife to eat in Egypt.
 this Michael V track to  Folk & Americana 	0	add my 	add this Michael V track to my Folk & Americana
 the album How Insensitive 	3	play 	play the album How Insensitive
Go to the television  Nothing Without You 	5	show 	Go to the television show Nothing Without You
I need a reservation for Orthodox Good Friday	1		I need a reservation for Orthodox Good Friday
Can you let me know when Troopers Three is scheduled?	6		Can you let me know when Troopers Three is scheduled?
The Forest should be rated a four	4		The Forest should be rated a four
 song Black Heart White Soul 	5	show 	show song Black Heart White Soul
I need a table  the close restaurant for  niece  I  the Brooklyn Bridge-City Hall. 	1	at my and at 	I need a table at the close restaurant for my niece and I  at the Brooklyn Bridge-City Hall.
play music from 1981	3		play music from 1981
I need a reservation for 6 at Cherwell Boathouse.	1		I need a reservation for 6 at Cherwell Boathouse.
What does it feel like  East Cove  Wildlife Refuge 	2	in National 	What does it feel like in East Cove National Wildlife Refuge
 rainfall continue here tomorrow? 	2	Will 	Will rainfall continue here tomorrow?
Need to  a table  a fast food restaurant  a party of nine on November seventeenth, 2019 	1	book at for 	Need to book a table at a fast food restaurant for a party of nine on November seventeenth, 2019
Show  Half a Life 	5	me 	Show me Half a Life
 my current essay 1 out of 6 stars 	4	Rate 	Rate my current essay 1 out of 6 stars
Will it be cloudy  Guadeloupe next year 	2	in 	Will it be cloudy in Guadeloupe next year
this  should get 1 of the points 	4	essay 	this essay should get 1 of the points
Add this track to the Sunshine Reggae playlist	0		Add this track to the Sunshine Reggae playlist
I'd  this book 1 of 6 stars 	4	rate 	I'd rate this book 1 of 6 stars
I'd  to see the saga 12 Soulful Nights  Christmas 	5	like of 	I'd like to see the saga 12 Soulful Nights of Christmas
 this album one out of 6 	4	rate 	rate this album one out of 6
 creative picture of Wonderful Town 	5	show 	show creative picture of Wonderful Town
 creativity of video game Labyrinth 	5	show 	show creativity of video game Labyrinth
Can you search Miracle  the Rain? 	5	in 	Can you search Miracle in the Rain?
Will it be snowy here soon	2		Will it be snowy here soon
 Dj Shadow's A Love Hate Masquerade. 	3	Play 	Play Dj Shadow's A Love Hate Masquerade.
Book the Labworth Café  Ethiopia for six people. 	1	in 	Book the Labworth Café in Ethiopia for six people.
Use pandora to play music from stano in the year 2005	3		Use pandora to play music from stano in the year 2005
I'd like to watch May Blossom	6		I'd like to watch May Blossom
Book the Slippery Noodle Inn in Gober.	1		Book the Slippery Noodle Inn in Gober.
what is the cold forecast for our current position	2		what is the cold forecast for our current position
Play me the show Cheaper By the Dozen 2	5		Play me the show Cheaper By the Dozen 2
Play me a song by Stephen Jones	3		Play me a song by Stephen Jones
Play some Rachel Stevens off of Itunes	3		Play some Rachel Stevens off of Itunes
Search for the television show Me and my guitar	5		Search for the television show Me and my guitar
What is the weather forecast  Canfield at 22:23:22 	2	in 	What is the weather forecast in Canfield at 22:23:22
What are the movie schedules	6		What are the movie schedules
I need to know the weather for San Martin	2		I need to know the weather for San Martin
For this current saga I give 5 out of 6 possiable points 	4		For this current saga I give 5 out of 6 possiable points 
Give me the movie times  Goodrich Quality Theaters. 	6	at 	Give me the movie times at Goodrich Quality Theaters.
Will it be sunny  South Superior? 	2	in 	Will it be sunny in South Superior?
what  the forecast  Papua New Guinea  lunch  rainfall 	2	is for for for 	what is the forecast for Papua New Guinea for lunch for rainfall
 me a song by Avispa Music from 1965 	3	Play 	Play me a song by Avispa Music from 1965
 tune to Genuine R&B 	0	Add 	Add tune to Genuine R&B
add hold my liquor to electroNOW	0		add hold my liquor to electroNOW
I need a table for  in Viroqua 	1	five 	I need a table for five in Viroqua
Play ballad from Mandy Moore	3		Play ballad from Mandy Moore
 this album 5 points 	4	Rate 	Rate this album 5 points
Play some Robbie Merrill. 	3		Play some Robbie Merrill.
add go to The MetalSucks  	0	Playlist 	add go to The MetalSucks Playlist
Please add this this tune to the playlist this is selena	0		Please add this this tune to the playlist this is selena
 The New Retro playlist on Netflix. 	3	Play 	Play The New Retro playlist on Netflix.
I'd like to eat  a restaurant far  Grantsburg 	1	at from 	I'd like to eat at a restaurant far from Grantsburg
Need to see Mother Joan  the Angels  one second. 	6	of in 	Need to see Mother Joan of the Angels in one second.
book Helianthushof  Hurffville, NJ 	1	in 	book Helianthushof in Hurffville, NJ
 the 2014 album from la lupe 	3	play 	play the 2014 album from la lupe
 the closest cinema for films 	6	find 	find the closest cinema for films
I want you to add a George Chisholm tune to my 40 hits playlist. 	0		I want you to add a George Chisholm tune to my 40 hits playlist. 
 will the weather be like  Louisiana will it be colder then now 	2	what in 	what will the weather be like in Louisiana will it be colder then now
put live  rare into dancehall official 	0	and 	put live and rare into dancehall official
 a top twenty sort by Akinyele. 	3	Play 	Play a top twenty sort by Akinyele.
What is the weather forecast  Naches, Sierra Leone 	2	for 	What is the weather forecast for Naches, Sierra Leone
what is the forecast  Niger 	2	for 	what is the forecast for Niger
I would like to see a schedule  movies  the nearest movie house. 	6	for at 	I would like to see a schedule for movies at the nearest movie house.
What movie times at Megaplex Theatres	6		What movie times at Megaplex Theatres
Is it going to get chillier  Kuwait 	2	in 	Is it going to get chillier in Kuwait
What movies are at Malco Theatres	6		What movies are at Malco Theatres
What movies are currently at Star Theatres?	6		What movies are currently at Star Theatres?
 the Whispering Willows novel 	5	Show 	Show the Whispering Willows novel
what are the movie schedules  Great Escape Theatres 	6	for 	what are the movie schedules for Great Escape Theatres
 it be rainy this Monday  Le Center, Thailand 	2	Will in 	Will it be rainy this Monday in Le Center, Thailand
give 5 out of 6 stars to Coming Home	4		give 5 out of 6 stars to Coming Home
What's the wather  Coleville, Kenya 	2	in 	What's the wather in Coleville, Kenya
is it going to be hot in Luambe-Nationalpark	2		is it going to be hot in Luambe-Nationalpark
I need a table for four at a restaurant in AL	1		I need a table for four at a restaurant in AL
I give  a rating value  four to 6 to a  called Liberalism  the Limits  Justice 	4	it of book and of 	I give it a rating value of four to 6 to a book called Liberalism and the Limits of Justice
I'm wondering when I  see Hurry Sundown. 	6	can 	I'm wondering when I can see Hurry Sundown.
 up Three Fantastic Dances 	5	Look 	Look up Three Fantastic Dances
Book a table for four around midnight  Saint Pierre  Miquelon. 	1	in and 	Book a table for four around midnight in Saint Pierre and Miquelon.
 this saga 4 out of 6 stars 	4	rate 	rate this saga 4 out of 6 stars
Find My Tribute show 	5		Find My Tribute show
When  where can I watch National Priority? 	6	and 	When and where can I watch National Priority?
Get me a reservation for two at a restaurant which serves burger.	1		Get me a reservation for two at a restaurant which serves burger.
Tell me the weather forecast faraway  TX 	2	from 	Tell me the weather forecast faraway from TX
Where can I purchase the  Scales of Justice 	5	book 	Where can I purchase the book Scales of Justice
0  for this textbook 	4	stars 	0 stars for this textbook 
Are there any animated movies playing  the neighborhood? 	6	in 	Are there any animated movies playing in the neighborhood?
use Slacker to listen to seventies music	3		use Slacker to listen to seventies music
I need another tune in my legendary guitar solos playlist. 	0		I need another tune in my legendary guitar solos playlist. 
Play Divine from Vinnie Roslin	3		Play Divine from Vinnie Roslin
show creativity in Call Me Joe	5		show creativity in Call Me Joe
add gn to night vibes	0		add gn to night vibes
Book a table for 8 at a pub in North Carolina	1		Book a table for 8 at a pub in North Carolina
give three stars out of 6 in current essay	4		give three stars out of 6 in current essay
Find My Only Wish in some form of creative work	5		Find My Only Wish in some form of creative work
What is the weather forecast in Ulen on mar. 2nd, 2035	2		What is the weather forecast in Ulen on mar. 2nd, 2035
 this textbook a one 	4	rate 	rate this textbook a one
 the Broke: Who Killed the Middle Classes?  a five 	4	rate chronicle 	rate the Broke: Who Killed the Middle Classes? chronicle a five
Find the schedule for Fear Chamber.	6		Find the schedule for Fear Chamber.
 Lords of the Rim zero stars 	4	Rate 	Rate Lords of the Rim zero stars
book a meal for four  DC 	1	in 	book a meal for four in DC
I want to see Plague Soundscapes	5		I want to see Plague Soundscapes
 sons  I want to dine at The Water Club in Georgia 	1	my and 	my sons and I want to dine at The Water Club in Georgia
 a TV show called Ace of Spades. 	5	Find 	Find a TV show called Ace of Spades.
Where is the nearest movie theatre that is playing Honeysuckle Rose	6		Where is the nearest movie theatre that is playing Honeysuckle Rose
Find the movie schedule. 	6		Find the movie schedule.
What movie house is showing Flower  Snake  08:56:29? 	6	and at 	What movie house is showing Flower and Snake at 08:56:29?
rate this book titled The Gray Prince 5 points	4		rate this book titled The Gray Prince 5 points
book a table for me and bettye at Washington, D.C. Jewish Community Center in Montana	1		book a table for me and bettye at Washington, D.C. Jewish Community Center in Montana
Will it be freezing within walking distance of Alaska?	2		Will it be freezing within walking distance of Alaska?
Where to get painting of Channel 4 News	5		Where to get painting of Channel 4 News
I want to  a spot  the local food court 	1	book at 	I want to book a spot at the local food court
Is Dummy playing  two a.m.? 	6	at 	Is Dummy playing at two a.m.?
  TV series Lego Star Wars 3: The Clone Wars 	5	Show me 	Show me TV series Lego Star Wars 3: The Clone Wars
What's the forecast for Fort Payne, AMerican Samoa this march twentieth?	2		What's the forecast for Fort Payne, AMerican Samoa this march twentieth?
find Kebab Connection	6		find Kebab Connection
put A L Lloyd  gaming anthems 	0	on 	put A L Lloyd on gaming anthems
Can you rate this novel as a four?	4		Can you rate this novel as a four?
 My Life As a Book  out of 6 	4	rate five 	rate My Life As a Book five out of 6
Will it be warm  Zambia at 9 PM 	2	in 	Will it be warm in Zambia at 9 PM
 the music of Filipp Bedrossowitsch Kirkorow's theme 	3	Play 	Play the music of Filipp Bedrossowitsch Kirkorow's theme
Play Oj, Jelena, Jelena, Jabuka Zelena by Ler Lalonde.	3		Play Oj, Jelena, Jelena, Jabuka Zelena by Ler Lalonde.
I want to listen to some Aaliyah	3		I want to listen to some Aaliyah
there is cloud  Genola South Sudan 	2	in 	there is cloud in Genola South Sudan
Please make reservations in Yeager for seven am at a highly rated indian brasserie	1		Please make reservations in Yeager for seven am at a highly rated indian brasserie
What is the weather in Pendleton Center	2		What is the weather in Pendleton Center
give me the movie times for Fox Theatres	6		give me the movie times for Fox Theatres
 a Mike Osborne song 	3	Play 	Play a Mike Osborne song
 the novel The Thunder Rolls 	5	find 	find the novel The Thunder Rolls
 me the movie schedule for ArcLight Hollywood 	6	Find 	Find me the movie schedule for ArcLight Hollywood
Play music from 1999	3		Play music from 1999
 Changes: A Love Story. 	5	Find 	Find Changes: A Love Story.
Play Llegando a Casa playlist	3		Play Llegando a Casa playlist
Play the track Goodbye Alexander, Goodbye Honey Boy from Ehsaan Noorani	3		Play the track Goodbye Alexander, Goodbye Honey Boy from Ehsaan Noorani
Play Halid 08 by video game pianist on Pandora	3		Play Halid 08 by video game pianist on Pandora
 there a program about The Last Flight? 	5	is 	is there a program about The Last Flight?
She me the game called Knowledge  Decisions 	5	and 	She me the game called Knowledge and Decisions
What is the weather forecast  Brunei 	2	in 	What is the weather forecast in Brunei
show movie times  North American Cinemas 	6	in 	show movie times in North American Cinemas
Please  me some Satire music 	3	play 	Please play me some Satire music
Is snowfall forecast  PA? 	2	in 	Is snowfall forecast in PA?
Is it warm  Fernley? 	2	in 	Is it warm in Fernley?
give this book titled Othappu  points 	4	zero 	give this book titled Othappu zero points
Show me Tears On  Pillow. 	5	My 	Show me Tears On My Pillow.
 me the Big Sean discography soundtrack 	5	Find 	Find me the Big Sean discography soundtrack
add the tune to the Indie Workout playlist	0		add the tune to the Indie Workout playlist
 a video game called Craters of the Sac 	5	find 	find a video game called Craters of the Sac
Is it going to hail  Niger 	2	in 	Is it going to hail in Niger
 music from 2012 on google music 	3	Play 	Play music from 2012 on google music
Let  hear the Rave Tapes album  Yuki Koyanagi. 	3	me from 	Let me hear the Rave Tapes album from Yuki Koyanagi.
Play a song on zvooq	3		Play a song on zvooq
 a brasserie with a pool within the same area as  neighborhood for 5 people  19:26 	1	book my at 	book a brasserie with a pool within the same area as my neighborhood for 5 people at 19:26
 a 1983 ballad on Groove Shark. 	3	Play 	Play a 1983 ballad on Groove Shark.
Play movement music from 1954	3		Play movement music from 1954
Where theater is playing The Ranger and the Lady at 10 AM	6		Where theater is playing The Ranger and the Lady at 10 AM
show cold weather forecast in  hours  1 minute in Hokendauqua, Mongolia 	2	five and 	show cold weather forecast in five hours and 1 minute in Hokendauqua, Mongolia
Will the weather be stormy  Aurora? 	2	in 	Will the weather be stormy in Aurora?
Is it going to storm  Black Rock Alaska 	2	in 	Is it going to storm in Black Rock Alaska
Find a game called Dynamite Warrior.	5		Find a game called Dynamite Warrior.
Can you let  know  animated movies are playing close by? 	6	me what 	Can you let me know what animated movies are playing close by?
 Funtwo to disco fever track 	0	add 	add Funtwo to disco fever track
add banking violence  the inner life today to my retro gaming  	0	and playlist 	add banking violence and the inner life today to my retro gaming playlist
 this book titled The Silver Chalice a 1 	4	rate 	rate this book titled The Silver Chalice a 1
add NIB to fay's brooklyn beat playlist	0		add NIB to fay's brooklyn beat playlist
play Groove Shark	3		play Groove Shark
Can you find the book Beatmania IIDX 10th Style	5		Can you find the book Beatmania IIDX 10th Style
I would like this artist on drum & breaks.	0		I would like this artist on drum & breaks.
Rate Peddling Prosperity zero stars	4		Rate Peddling Prosperity zero stars
add this tune to my road trip  	0	playlist 	add this tune to my road trip playlist
I need to find the saga Trail of the Yukon	5		I need to find the saga Trail of the Yukon
Add Madman to Trap Land  	0	playlist 	Add Madman to Trap Land playlist
give 0 out of 6 points to this essay	4		give 0 out of 6 points to this essay
Show me the movie times  Star Theatres 	6	at 	Show me the movie times at Star Theatres
For my playlist chill add the name Cater Fe She	0		For my playlist chill add the name Cater Fe She
I want to give The Garin Death Ray  1  	4	series stars 	I want to give The Garin Death Ray series 1 stars
Which cinema can I go to to see Lilly the Witch: The Dragon and the Magic Book?	6		Which cinema can I go to to see Lilly the Witch: The Dragon and the Magic Book?
 the current textbook 2 out of 6 	4	rate 	rate the current textbook 2 out of 6
Find Return to Krondor. 	5		Find Return to Krondor.
Will it be snowy  Crouch, French Polynesia? 	2	in 	Will it be snowy in Crouch, French Polynesia?
