sentence	label	missing	target
I _ _ _ _ _ _ _ _ _ 0 _ _ 6 _ 	4	want to give The First Person and Other Stories out of stars 	I want to give The First Person and Other Stories 0 out of 6 stars
I need to see some movie schedules	6		I need to see some movie schedules
_ _ the _ _ _ _ _ the eleventh, _ _ _ 	2	What is weather looking like for December 2034 in MD 	What is the weather looking like for December the eleventh, 2034 in MD
_ a _ type _ _ _ pizzas _ _ _ 	1	Book brasserie restaurant that serves in AMerican Samoa 	Book a brasserie type restaurant that serves pizzas in AMerican Samoa
What time is Soul Surfer playing	6		What time is Soul Surfer playing
Add track to Afternoon Train Ride	0		Add track to Afternoon Train Ride
I'd _ hear _ _ _ _ _ _ to _ 	5	like the song Sit Down and Talk Me 	I'd like hear the song Sit Down and Talk to Me
Play me Gil Parris's A Cup Of Coffee, A Sandwich And You	3		Play me Gil Parris's A Cup Of Coffee, A Sandwich And You
_ _ _ _ the _ album. 	5	Show An Actress for newest 	Show An Actress for the newest album.
_ _ _ _ _ _ _ 9 _ Wyoming? 	2	How will the weather be on May in 	How will the weather be on May 9 in Wyoming?
_ a _ _ _ _ a _ _ _ Hill 	1	Book table for three at restarunt in Federal 	Book a table for three at a restarunt in Federal Hill
At four pm. I need a table for 8 at a restaurant in Guernsey that serves salade.	1		At four pm. I need a table for 8 at a restaurant in Guernsey that serves salade.
_ ecstatic 	3	Play 	Play ecstatic
Will it be stormy in Deposit	2		Will it be stormy in Deposit
book a tavern on lincoln's birthday/lincoln's day	1		book a tavern on lincoln's birthday/lincoln's day
I need a table in the state of LA for katina and josefina gray	1		I need a table in the state of LA for katina and josefina gray
_ a restaurant. 	1	Book 	Book a restaurant.
Find the movie schedule for B&B Theatres.	6		Find the movie schedule for B&B Theatres.
Can I get the movies  showtimes for the closest movie house.	6		Can I get the movies  showtimes for the closest movie house.
_ Morning _ 	3	play Song 	play Morning Song
what animated movies are at Fox Theatres	6		what animated movies are at Fox Theatres
_ _ the _ _ Might _ _ _ _ 	5	Show me book It as Well Be Spring 	Show me the book It Might as Well Be Spring
_ a _ _ 1 _ a _ _ _ 	1	book spot for at pub with internet 	book a spot for 1 at a pub with internet
I'd _ _ _ a _ _ _ _ _ _ _ _ 4 _ 	1	like to book table at Black Horse Tavern in Georgia at am 	I'd like to book a table at Black Horse Tavern in Georgia at 4 am
Congress _ _ _ 	2	has warmer weather 	Congress has warmer weather
_ _ _ HI _ _ _ _ _ _ _ minutes _ _ 	2	What weather will have will there be hail twenty one from now 	What weather will HI have will there be hail twenty one minutes from now
_ the _ _ _ Twin's _ _ 	3	Play music of Aphex good Album 	Play the music of Aphex Twin's good Album
Put a Paul Hardcastle song in my classic jazz funk playlist. 	0		Put a Paul Hardcastle song in my classic jazz funk playlist. 
_ a _ _ 1954. 	3	Play soundtrack from 	Play a soundtrack from 1954.
_ _ _ the _ 	3	play music from sixties 	play music from the sixties
_ _ the _ _ _ Casa _ Ruins _ _ 	2	Tell me weather forecast for Grande National Monument 	Tell me the weather forecast for Casa Grande Ruins National Monument
_ _ The _ _ _ _ _ Theaters? 	6	When is Pirate Fairy playing at AMC 	When is The Pirate Fairy playing at AMC Theaters?
I _ a _ _ a _ _ _ _ _ _ 	1	need reservation for brasserie that serves ankimo in PW 	I need a reservation for a brasserie that serves ankimo in PW
Play Foundling by Jean Grae on Vimeo.	3		Play Foundling by Jean Grae on Vimeo.
Find a saga called Lovex discography.	5		Find a saga called Lovex discography.
How much sun will there be at 07:03:43 PM. in Jones Chapel?	2		How much sun will there be at 07:03:43 PM. in Jones Chapel?
_ open _ _ _ 	3	Please pandora for me 	Please open pandora for me
_ _ _ _ _ _ _ Nov. _ _ 	2	Is the forecast windy in Nigeria on the 6th 	Is the forecast windy in Nigeria on Nov. the 6th
_ wendy _ _ the _ 	3	play james from fifties 	play wendy james from the fifties
_ keltech to _ _ _ _ _ 	0	add my 70s road trip playlist 	add keltech to my 70s road trip playlist
_ _ the _ _ _ _ Diamondville? 	2	What is current weather forecast for 	What is the current weather forecast for Diamondville?
_ _ to _ valentine's _ _ _ 	0	Add Quicksand my day love playlist 	Add Quicksand to my valentine's day love playlist
play Christina Milian latest music	3		play Christina Milian latest music
Play top-five concerto music from 1992	3		Play top-five concerto music from 1992
_ The _ _ Saint-Pierre _ 	5	play Widow of saga 	play The Widow of Saint-Pierre saga
Can you add something by the artist Paul Cargnello to my Chill Tracks playlist	0		Can you add something by the artist Paul Cargnello to my Chill Tracks playlist
Is it likely to be warm in Rush Hill?	2		Is it likely to be warm in Rush Hill?
Will it be hot two seconds from now in neighboring West Clear Creek Wilderness	2		Will it be hot two seconds from now in neighboring West Clear Creek Wilderness
I _ a _ _ a _ _ _ _ reserved. 	1	need pub with smoking room in Ucolo 	I need a pub with a smoking room in Ucolo reserved.
I am looking for a work called Carry You Home	5		I am looking for a work called Carry You Home
I want to see a list of local movie times.	6		I want to see a list of local movie times.
show movie schedule for animated movies in the neighborhood	6		show movie schedule for animated movies in the neighborhood
_ _ _ to _ _ _ _ _ _ 	0	add this artist the This Is Dirty Projectors playlist 	add this artist to the This Is Dirty Projectors playlist
_ _ _ _ _ _ _ _ 6 	4	Rate Bestiary of Dragons and Giants four of 	Rate Bestiary of Dragons and Giants four of 6
Give The Pirates! in an Adventure with Whaling a 0 out of 6.	4		Give The Pirates! in an Adventure with Whaling a 0 out of 6.
_ _ I _ _ _ _ _ _ _ _ _ _ midnight. 	1	charlene and and are are in Liechtenstein and want restaurant reservations at 	charlene and I and are are in Liechtenstein and want restaurant reservations at midnight.
I need to know the weather at the Queen Elizabeth National Park	2		I need to know the weather at the Queen Elizabeth National Park
What's _ _ _ _ _ _ _ o'clock? 	2	the weather forecast for Sidnaw at 20 	What's the weather forecast for Sidnaw at 20 o'clock? 
_ _ snow _ the _ _ _ 	2	Is there in District Of Columbia 	Is there snow in the District Of Columbia
_ _ the _ 	5	Find Zorro game 	Find Zorro the game
The Night Lamp was ok at best, two stars out of 6 possible.	4		The Night Lamp was ok at best, two stars out of 6 possible.
_ _ Moon: _ _ _ Wolf, a _ 	5	find Blood Year of the movie 	find Blood Moon: Year of the Wolf, a movie
I'd like to reserve a spot at a bakery in Guyana in feb.	1		I'd like to reserve a spot at a bakery in Guyana in feb.
I need to know what theatre is playing A Happy Coersion	6		I need to know what theatre is playing A Happy Coersion
Can you find the photograph titled So Long Self	5		Can you find the photograph titled So Long Self
_ a _ _ _ _ Sun-Star. 	5	Find television show called Merced 	Find a television show called Merced Sun-Star.
_ winter, meredith, _ _ _ _ _ _ _ a _ _ _ _ _ _ _ _ fran's location. 	1	this betty and erika want to food at gastropub that is in the same area as 	this winter, meredith, betty and erika want to food at a gastropub that is in the same area as fran's location.
_ the _ _ _ _ _ 6. 	4	Rate current essay four out of 	Rate the current essay four out of 6.
_ _ _ _ I _ _ a _ _ rating. 	4	Give the current novel am reading five stars 	Give the current novel I am reading a five stars rating.
Add a tune to my Sleep Sounds list	0		Add a tune to my Sleep Sounds list
book The Middle East restaurant in IN for noon	1		book The Middle East restaurant in IN for noon
Open up music on Last Fm.	3		Open up music on Last Fm.
Find the game BlogBridge	5		Find the game BlogBridge
_ _ _ to _ _ _ _ Kerrick? 	2	Is it going get any hotter in 	Is it going to get any hotter in Kerrick?
_ _ _ Brasileiro _ 	3	Play my Jazz playlist 	Play my Jazz Brasileiro playlist
play fifties track music	3		play fifties track music
the _ _ _ 4 _ 	4	next novel is stars 	the next novel is 4 stars
_ _ _ _ _ Beni Arashiro 	3	Play greatest chant music from 	Play greatest chant music from Beni Arashiro
_ _ _ _ _ the Santikos _ 	6	Are any films play at Theatres 	Are any films play at the Santikos Theatres
_ the _ to _ _ _ _ 	0	add artist my southern gothic playlist 	add the artist to my southern gothic playlist
_ _ _ _ 1 _ the _ 	4	this essay should get of points 	this essay should get 1 of the points
give me the movie schedules for Southern Theatres	6		give me the movie schedules for Southern Theatres
I _ a _ _ 5 _ _ _ _ 	1	want table for next fall om Curacao 	I want a table for 5 next fall om Curacao
the _ _ _ only _ _ 	4	next album is one stars 	the next album is only one stars
_ _ _ _ shawna davis, _ _ lizzie _ _ 	1	book Tun Tavern for michelle and in Vermont 	book Tun Tavern for shawna davis, michelle and lizzie in Vermont
_ _ the _ _ _ _ _ _ _ the neighbourhood 	6	Please find movie schedule for animated movies playing in 	Please find the movie schedule for animated movies playing in the neighbourhood 
_ _ _ a _ _ the _ _ George _ 	3	Can you play song from fourties by Martin 	Can you play a song from the fourties by George Martin
Is People of the Cumberland playing at Landmark Theatres now	6		Is People of the Cumberland playing at Landmark Theatres now
What's the weather here on 2/7/2021	2		What's the weather here on 2/7/2021
_ _ a _ _ _ _ _ to _ today? 	6	Is there movie theatre showing Last Cab Darwin 	Is there a movie theatre showing Last Cab to Darwin today?
Add a song to in residence metal hammer episode 6	0		Add a song to in residence metal hammer episode 6
I'd like to eat at a pub in Arkport	1		I'd like to eat at a pub in Arkport
book me a reservation at a pub restaurant that serves meatball in Stehekin for 2 people on 1/1/2018	1		book me a reservation at a pub restaurant that serves meatball in Stehekin for 2 people on 1/1/2018
_ the _ Rocko _ _ _ 	3	play last music with deezer 	play the last Rocko music with deezer
_ hear _ _ _ 	3	Lets some 2009 music 	Lets hear some 2009 music
_ _ _ _ a 2 	4	rate teh current series 	rate teh current series  a 2
_ _ _ _ _ _ a _ _ four. 	1	Book The Oriel in Allison for party of 	Book The Oriel in Allison for a party of four.
how is the weather in Mount Olivet	2		how is the weather in Mount Olivet
Is it forecast to be rainy in Winchell, Mississippi?	2		Is it forecast to be rainy in Winchell, Mississippi?
_ _ _ to _ _ playlist. 	0	Add connee boswell the relaxing 	Add connee boswell to the relaxing playlist.
_ The _ _ _ 	4	Rate Tritonian Ring zero 	Rate The Tritonian Ring zero
_ _ the _ _ _ _ _ the _ 	6	What is movie schedule for movies in neighborhood 	What is the movie schedule for movies in the neighborhood
add this tune to my guest list gamesradar playlist	0		add this tune to my guest list gamesradar playlist
add Heat of the Night to my Novedades Viernes Sudamérica playlist	0		add Heat of the Night to my Novedades Viernes Sudamérica playlist
_ _ _ _ a _ _ _ _ here? 	6	Will you show me schedule for movies around 	Will you show me a schedule for movies around here?
_ adele _ _ activity _ 	0	add onto funtime playlist 	add adele onto funtime activity playlist
_ The _ _ _ the _ _ _ _ 	6	Is Wash playing at cinema in one minute 	Is The Wash playing at the cinema in one minute
Play me the show House of Stairs	5		Play me the show House of Stairs
What movies are playing in the area 	6		What movies are playing in the area 
What is the humidity like in Leoti	2		What is the humidity like in Leoti
_ _ the _ _ the _ _ _ _ 	2	Give me forecast for weather in Citrus Springs 	Give me the forecast for the weather in Citrus Springs
I _ a _ _ 9 _ _ _ _ _ _ _ & _ _ 	1	want table for in Loyola at Gus Stevens Seafood Restaurant Buccaneer Lounge 	I want a table for 9 in Loyola at Gus Stevens Seafood Restaurant & Buccaneer Lounge
_ a _ _ _ _ _ One. 	5	Find photograph called Greatest Hits Volume 	Find a photograph called Greatest Hits Volume One.
book me a restaurant that serves green bean casserole for five people	1		book me a restaurant that serves green bean casserole for five people
_ _ _ schedules 	6	show me movie 	show me movie schedules
add Chris Walla to Trabajo Relax	0		add Chris Walla to Trabajo Relax
I want to hear something from Post-punk Revival	3		I want to hear something from Post-punk Revival
Can you please search Ellington at Newport?	5		Can you please search Ellington at Newport?
_ _ the _ _ _ Qatar _ _ 	2	Weather within same area as at four 	Weather within the same area as Qatar at four
_ _ _ _ the _ _ _ General _ Corporation? 	6	Can you tell me movie schedule for Cinema 	Can you tell me the movie schedule for General Cinema Corporation?
_ Ronski _ to _ _ _ 	0	Add Speed sweet soul chillout 	Add Ronski Speed to sweet soul chillout
Find a painting called Mr. Scarface Is Back.	5		Find a painting called Mr. Scarface Is Back.
_ _ _ Lastfm _ Deezer. 	3	Play music from and 	Play music from Lastfm and Deezer.
Find a painting called Thunder in the Sky.	5		Find a painting called Thunder in the Sky.
_ _ _ _ _ _ to the _ _ 	0	please add this Rex Griffin tune Steampunk playlist 	please add this Rex Griffin tune to the Steampunk playlist
_ a _ _ _ _ _ _ Pandora. 	3	Play 1964 track from Shahram Nazeri on 	Play a 1964 track from Shahram Nazeri on Pandora.
_ _ 27, _ I'd _ _ _ _ a _ _ 	1	On june 2026 like to go to Delaware gastropub 	On june 27, 2026 I'd like to go to a Delaware gastropub
_ a _ _ a _ _ _ _ _ manadonese 	1	book spot at highly rated tea house in 	book a spot at a highly rated tea house in manadonese
_ _ the _ _ _ Wakarusa 	2	What will weather be in 	What will the weather be in Wakarusa
Play my Acoustic Covers playlist on Spotify.	3		Play my Acoustic Covers playlist on Spotify.
_ _ the A-Myin-thit _ _ 	5	Show me TV series 	Show me the A-Myin-thit TV series
_ _ _ Fears the _ _ _ 	5	show He Who Wolf creative photograph 	show He Who Fears the Wolf creative photograph
Add Sarah Vaughan to the spa treatment playlist.	0		Add Sarah Vaughan to the spa treatment playlist.
Will it be hot here at 22 o'clock?	2		Will it be hot here at 22 o'clock?
I _ a _ _ a _ _ _ _ Algeria. 	1	need reservation for party of ten in 	I need a reservation for a party of ten in Algeria.
I _ a _ _ _ _ 3 _ _ _ _ wifi. 	1	need restaurant that can seat in Cochran that has 	I need a restaurant that can seat 3 in Cochran that has wifi. 
I want to play the game Guitar Heaven ... The Greatest Guitar Classics of All Time	5		I want to play the game Guitar Heaven ... The Greatest Guitar Classics of All Time
find Cascading Waterfall	5		find Cascading Waterfall
_ a _ _ _ Park. 	5	Find photograph called Cope 	Find a photograph called Cope Park.
Can you get me a table reserved for three hundred thirty three days from now for eight people at a highly rated fast food place that serves north indian food not distant from Moores Mill	1		Can you get me a table reserved for three hundred thirty three days from now for eight people at a highly rated fast food place that serves north indian food not distant from Moores Mill
Show me a television show named A Love to Hide.	5		Show me a television show named A Love to Hide.
The this is kevin johansen playlist needs The Lamb Lies Down on Broadway in it.	0		The this is kevin johansen playlist needs The Lamb Lies Down on Broadway in it.
_ _ _ Surprise _ the _ 	6	is One Night at cinema 	is One Night Surprise at the cinema
_ _ _ _ _ _ _ Ceca. 	3	Play The Birds And The Bees by 	Play The Birds And The Bees by Ceca.
what is the Lualualei forecast for one minute from now	2		what is the Lualualei forecast for one minute from now
_ _ _ _ _ A Man, a Woman, _ a _ _ _ _ _ _ 	6	show me the schedule of and Bank in nearest Neighborhood Cinema Group 	show me the schedule of A Man, a Woman, and a Bank in nearest Neighborhood Cinema Group
_ _ Bâton _ 	5	Show me Rouge 	Show me Bâton Rouge
I want _ _ _ _ _ _ _ 6 _ 	4	to give this album zero out of stars 	I want to give this album zero out of 6 stars
_ the _ _ _ Goldie 	3	Play last song by 	Play the last song by Goldie
_ Realization _ _ _ 	3	play by Randy Jackson 	play Realization by Randy Jackson
_ I _ _ _ _ _ _ _ genre? 	3	Can listen to music from the Easy Listening 	Can I listen to music from the Easy Listening genre?
Find the TV show titled Timerider: The Adventure of Lyle Swann	5		Find the TV show titled Timerider: The Adventure of Lyle Swann
Book a popular bar in Chowchilla	1		Book a popular bar in Chowchilla
Add this tetsuya komuro track to my soulful disco playlist	0		Add this tetsuya komuro track to my soulful disco playlist
Find me the picture The Id	5		Find me the picture The Id
_ _ _ schedules. 	6	Check the movie 	Check the movie schedules.
_ a _ _ _ sparro 	3	play concerto from sam 	play a concerto from sam sparro
Cock-A-Doodle-Doo! was awful. I'm giving it a 0 out of 6.	4		Cock-A-Doodle-Doo! was awful. I'm giving it a 0 out of 6.
_ _ _ _ to _ _ _ _ playlist. 	0	Add artist danny carey my Classic Jazz Singers 	Add artist danny carey to my Classic Jazz Singers playlist. 
add already over, pt 2 to Hip Hop 2017 New School	0		add already over, pt 2 to Hip Hop 2017 New School
show creative work or Miami Vice Theme	5		show creative work or Miami Vice Theme
_ _ australian _ _ Moldova 	1	book an restaurant in 	book an australian restaurant in Moldova
_ _ The _ _ 2 	5	Look up Brave Archer 	Look up The Brave Archer 2
What's the weather like in Schenectady MA?	2		What's the weather like in Schenectady MA?
_ _ I _ Salaam-e-Ishq: A _ _ _ _ B&B Theatres? 	6	When can see Tribute To Love at 	When can I see Salaam-e-Ishq: A Tribute To Love at B&B Theatres?
add Split the Difference to my Women's Lit playlist	0		add Split the Difference to my Women's Lit playlist
_ a _ _ _ _ _ _ goiano _ Ward _ 	1	book spot at an osteria that has in Springs 	book a spot at an osteria that has goiano in Ward Springs
Play them the greatest music by Chris Frantz.	3		Play them the greatest music by Chris Frantz.
_ Gloria _ _ _ 	3	Play on last fm 	Play Gloria on last fm
I want to see the local movie times	6		I want to see the local movie times
_ _ the _ _ _ _ Guernsey? 	2	What will weather be in Totowa 	What will the weather be in Totowa Guernsey?
List films at Pacific Theatres	6		List films at Pacific Theatres
_ _ _ 3 _ 6 	4	rate The Crossing of 	rate The Crossing 3 of 6
_ _ _ _ to The _ _ 	0	Add don sebesky song Refugee Playlist 	Add don sebesky song to The Refugee Playlist
I would rate this book a value of 3 and a best rating of 6	4		I would rate this book a value of 3 and a best rating of 6
_ _ the _ _ 	2	what is Idledale forecast 	what is the Idledale forecast
What's _ _ _ _ _ _ _ _ _ Victory, Macao? 	2	the weather forecast ten years from now in Mount 	What's the weather forecast ten years from now in Mount Victory, Macao?
add Joe Gibbs to my The Bachelor Party playlist	0		add Joe Gibbs to my The Bachelor Party playlist
I _ _ _ _ _ music. 	3	want to listen to seventies 	I want to listen to seventies music.
_ Word _ Mouth _ _ 	5	find of for me 	find Word of Mouth for me
will it be stormy in Saint Pierre and Miquelon in the city of Wenham	2		will it be stormy in Saint Pierre and Miquelon in the city of Wenham
_ _ _ _ _ hour _ _ _ Cooper Foundation? 	6	What movies are playing one from now at 	What movies are playing one hour from now at Cooper Foundation?
_ a _ _ _ _ a top-rated _ _ _ _ _ _ 	1	book spot for ten at caucasian restaurant not far from Selmer 	book a spot for ten at a top-rated  caucasian restaurant not far  from Selmer
play Mikazuki Sunset	3		play Mikazuki Sunset
Weather in Grey Eagle on Feb. fifteenth, 2034	2		Weather in Grey Eagle on Feb. fifteenth, 2034
i need to book a table for three in Lesotho	1		i need to book a table for three in Lesotho
_ Heat _ 	6	find Wave 	find Heat Wave
_ _ _ _ _ hiptronix _ the _ polka _ 	0	For my playlist fresh finds add name medley 	For my playlist fresh finds hiptronix add the name polka medley
Tell me the movie schedules for Loews Cineplex Entertainment	6		Tell me the movie schedules for Loews Cineplex Entertainment
_ _ _ to _ _ _ _ _ 	0	add the album the Six string peacefulness playlist 	add the album to the Six string peacefulness playlist
The book the Gardens of the Moon deserves only 1 stars.	4		The book the Gardens of the Moon deserves only 1 stars.
will it be cold in Carnot OR	2		will it be cold in Carnot OR
What is the weather like in Wallis and Futuna?	2		What is the weather like in Wallis and Futuna?
_ _ to _ 100 _ _ _ _ 	0	Add song top country tracks on spotify 	Add song to top 100 country tracks on spotify 
I'm _ _ _ _ _ Goodbye. 	5	looking to find Kiss Me 	I'm looking to find Kiss Me Goodbye.
What films are going to be playing at Harkins Theatres at zero a.m.?	6		What films are going to be playing at Harkins Theatres at zero a.m.?
Play some theme songs from the fourties	3		Play some theme songs from the fourties
_ _ _ _ _ _ _ _ o'clock _ _ _ cinema? 	6	Is Live from Sturgis 2006 playing at four at the nearest 	Is Live from Sturgis 2006 playing at four o'clock at the nearest cinema?
I'd _ _ _ _ _ _ _ _ _ _ a _ _ 8 	1	like to eat around ID on august the 16th with party of 	I'd like to eat around ID on august the 16th with a party of 8
_ _ textbook _ _ 6 	4	Rate this four of 	Rate this textbook four of 6
add track to Indie Electronics playlist	0		add track to Indie Electronics playlist
_ _ _ _ _ _ _ Ston Greco 	5	show creative video game name Foros Timis 	show creative video game name Foros Timis Ston Greco
give four stars to What the Day Owes the Night	4		give four stars to What the Day Owes the Night
_ _ _ _ to _ weekend _ 	0	Please add this track my list 	Please add this track to my weekend list
_ _ the _ scheduled to _ _ _ _ _ 	6	What are movies play at General Cinema Corporation 	What are the movies scheduled to play at General Cinema Corporation
add Roger Nichols to Punk Rock Workout	0		add Roger Nichols to Punk Rock Workout
The trapaholics needs another artist added. 	0		The trapaholics needs another artist added. 
_ _ the _ _ _ _ _ the _ 	6	What is movie schedule for films in neighbourhood 	What is the movie schedule for films in the neighbourhood
Play some Mark Tremonti from the thirties.	3		Play some Mark Tremonti from the thirties.
Play Inventions For The New Season	3		Play Inventions For The New Season
Play Yung Joc on slacker	3		Play Yung Joc on slacker
_ jiro _ _ _ _ _ _ _ playlist. 	0	Put in my clásicos del hip hop español 	Put jiro in my clásicos del hip hop español playlist. 
what is the ME forecast for Joanna	2		what is the ME forecast for Joanna
Please search for the work, All the Wrong Reasons.	5		Please search for the work, All the Wrong Reasons.
_ a _ _ _ _ _ _ 1 second. 	1	Book table for kristina and teresa in 	Book a table for kristina and teresa in 1 second.
I _ _ _ a _ _ _ 4 _ _ _ 	1	want to book tea house for that serves madeleine 	I want to book a tea house for 4 that serves madeleine
Is there a snowstorm coming to Ukraine	2		Is there a snowstorm coming to Ukraine
_ The _ to _ _ _ _ _ 	6	Is Right Strike playing at Star Theatres 	Is The Right to Strike playing at Star Theatres
_ the _ _ _ Psychology 	5	play song Culture and 	play the song Culture and Psychology
_ _ I _ the _ _ _ 	5	Where can view photograph Occasional Wife 	Where can I view the photograph Occasional Wife
book a highly rated restaurant in Central African Republic for 5 people on sep. the second	1		book a highly rated restaurant in Central African Republic for 5 people on sep. the second
_ the _ _ _ The _ _ _ Lehrer _ _ 	3	Play album Jack Takes Floor by Tom on netflix 	Play the album Jack Takes The Floor by Tom Lehrer on netflix
_ 0 _ _ 6 _ _ _ _ _ 	4	give out of stars to Reality of Certainty 	give 0 out of 6 stars to Reality of Certainty
_ _ _ to _ _ _ playlist. 	0	Add LA Woman my soul lounge 	Add LA Woman to my soul lounge playlist. 
_ a _ _ _ _ Jones 	3	Play 2007 track from Adam 	Play a 2007 track from Adam Jones
find Dipson Theatres animated movies	6		find Dipson Theatres animated movies
_ i _ _ known _ to _ _ _ _ 	0	ad should have better this is bb king 	ad i should have known better to this is bb king
Get me the Trick or Treats soundtrack.	5		Get me the Trick or Treats soundtrack.
Where can I see animated movies that's nearby?	6		Where can I see animated movies that's nearby?
Play music from 1968 on Vimeo.	3		Play music from 1968 on Vimeo.
put this artist into my found them first playlist please	0		put this artist into my found them first playlist please
add to my mac 'n cheese playlist with Tsūzetsu	0		add to my mac 'n cheese playlist with Tsūzetsu
Include stefanie in Pre-Party R&B Jams	0		Include stefanie in Pre-Party R&B Jams
_ a _ _ _ _ _ _ You. 	5	Find show called Ichibyōgoto ni Love for 	Find a show called Ichibyōgoto ni Love for You.
_ a _ _ _ downtown. 	1	Book restaurant distant from 	Book a restaurant distant from downtown.
_ a _ _ _ _ Tempo _ 	0	add track in Nike Running Mix 	add a track in Nike Running Tempo Mix
_ the _ _ _ _ _ 1 _ _ now. 	6	Find movie schedule for Amco Entertainment minute from 	Find the movie schedule for Amco Entertainment 1 minute from now.
Book the Union Oyster House in Guanica Puerto Rico.	1		Book the Union Oyster House in Guanica Puerto Rico.
_ _ _ _ the _ _ _ _ Hanna Sjedokowa 	3	Open pandora and play top five melody by 	Open pandora and play the top five melody by Hanna Sjedokowa
_ _ The Twinkler _ _ _ _ _ 2 _ 	6	Find me playing at National Amusements in minutes 	Find me The Twinkler playing at National Amusements in 2 minutes
Will it be hotter at nine am in Serbia	2		Will it be hotter at nine am in Serbia
_ _ _ _ _ to _ _ Pearblossom. 	2	How is the weather going be in 	How is the weather going to be in Pearblossom.
Wish to hear music from the year 1996	3		Wish to hear music from the year 1996
_ _ _ a _ _ _ 6 	4	Give this album five out of 	Give this album a five out of 6
Is the forecast stormy this afternoon in Maryland?	2		Is the forecast stormy this afternoon in Maryland?
What is the forcast now in Kansas	2		What is the forcast now in Kansas
Play the top-five ballad sort from 2004	3		Play the top-five ballad sort from 2004
_ The _ _ _ _ _ _ _ 6 _ 	4	Rate Philosophic Thought of Ayn Rand three of stars 	Rate The Philosophic Thought of Ayn Rand three of 6 stars
_ _ the _ The _ _ 	5	search for trailer Thieving Magpie 	search for the trailer The Thieving Magpie
_ I _ _ _ Snake _ _ _ _ _ _ _ now? 	6	Can watch Flower and at movie house in one hour from 	Can I watch Flower and Snake at movie house in one hour from now?
What time is Irreconcilable Differences playing Regal Entertainment Group	6		What time is Irreconcilable Differences playing Regal Entertainment Group
Find me a table at a european bar for six in the neighboring downtown area 	1		Find me a table at a european bar for six in the neighboring downtown area 
_ _ _ the _ _ to _ _ _ 	0	add back at velvet lounge my cleaning playlist 	add back at the velvet lounge to my cleaning playlist
_ _ to _ _ 	3	Use Netflix play music 	Use Netflix to play music
_ _ a _ _ _ _ Qatar? 	2	Is there lot of sun in 	Is there a lot of sun in Qatar?
I'd give The Hundred Thousand Kingdoms a three of 6	4		I'd give The Hundred Thousand Kingdoms a three of 6
_ rev-raptor _ _ _ 	0	Add to 90s Indie 	Add rev-raptor to 90s Indie
_ a _ _ _ 1952. 	3	Play sound track from 	Play a sound track from 1952.
rate this book titled The Clue in the Old Album one out of 6 stars	4		rate this book titled The Clue in the Old Album one out of 6 stars
_ the _ _ _ points. 	4	Give current novel four 	Give the current novel four points.
_ _ Cousins _ _ 	3	Play Tina from 1956 	Play Tina Cousins from 1956
_ _ _ _ _ I _ see _ _ Summer 	6	Show me when and where can Song of 	Show me when and where I can see Song of Summer
Will there be snowfall faraway from Robinson Forest	2		Will there be snowfall faraway from Robinson Forest
Book a table for 1 at Thomas Hynes House.	1		Book a table for 1 at Thomas Hynes House.
I _ a _ _ _ _ _ _ eighteenth, _ 	1	need table for ten on april the 2030 	I need a table for ten on april the eighteenth, 2030
Where can I get Fight for Anarchy	5		Where can I get Fight for Anarchy
_ _ _ _ neighboring Algeria 	2	Is it hot in 	Is it hot in neighboring Algeria
What's _ _ _ _ _ _ august? 	2	the weather forecast for here in 	What's the weather forecast for here in august?
I _ _ _ _ Giodi's _ _ AZ. 	1	would like reservations for in Piper 	I would like reservations for Giodi's in Piper AZ.
The current essay gets four points	4		The current essay gets four points
_ _ _ _ Windhorst 	2	Is it cold in 	Is it cold in Windhorst
_ _ _ _ _ _ _ 6 _ 	4	Rate The Masks of Time zero of stars 	Rate The Masks of Time zero of 6 stars
_ _ the _ _ like 	6	What is movie schedule 	What is the movie schedule like
I'd _ _ _ _ _ _ _ _ _ 6 _ 	4	give The Jewel in the Crown saga four of stars 	I'd give The Jewel in the Crown saga four of 6 stars
_ a _ _ _ _ _ _ _ collabs 	3	Create theme station with Jim Creeggan records and 	Create a theme station with Jim Creeggan records and collabs 
Book a restaurant for 9 at 00:37 PM	1		Book a restaurant for 9 at 00:37 PM
_ _ _ _ _ _ Odeon Corporation? 	6	What movies are playing at Cineplex 	What movies are playing at Cineplex Odeon Corporation?
Out of a possible 6 stars, I give The Princes and The Treasure a five.	4		Out of a possible 6 stars, I give The Princes and The Treasure a five.
Let's _ the _ _ _ _ 	3	play album Handover on Deezer 	Let's play the album Handover on Deezer
table for 6 at a bar	1		table for 6 at a bar
Give Drift: The Unmooring of American Military Power 0 out of 6 points.	4		Give Drift: The Unmooring of American Military Power 0 out of 6 points.
_ a _ _ _ _ _ _ a _ _ a _ 	1	BOok table for me and georgina at pub in spa 	BOok a table for me and georgina at a pub in a spa
_ _ Night, _ _ _ _ a _ _ 	6	find Good and Good Luck at Cinemark Theatres 	find Good Night, and Good Luck at a Cinemark Theatres
_ the _ _ _ 	5	find song Tholireyi Gadichindi 	find the song Tholireyi Gadichindi
I want _ _ a _ _ _ _ _ _ _ _ _ _ people. 	1	to book restaurant far from the Municipal Borough of Mitcham for 10 	I want to book a restaurant far from the Municipal Borough of Mitcham for 10 people.
I want to hear Song For Adam	3		I want to hear Song For Adam
