sentence	label	missing	target
 the most popular   marcel khalife on Netflix 	3	Play ep by 	Play the most popular ep by marcel khalife on Netflix
have Zvooq play songs from the fifties	3		have Zvooq play songs from the fifties
rate The Fairy Caravan 5 of 6 stars	4		rate The Fairy Caravan 5 of 6 stars
I give the following saga a 5.	4		I give the following saga a 5.
A novel of this quality deserves your rating of four points	4		A novel of this quality deserves your rating of four points
Please  some  music on Spotify 	3	play fourties 	Please play some fourties music on Spotify
can i have the  schedule  right now 	6	movie for 	can i have the movie schedule for right now
  The River of Love saga 	5	Find me 	Find me The River of Love saga
Play me a Felix Kubin from No Light on Spotify	3		Play me a Felix Kubin from No Light on Spotify
Give  the movie schedules  Showcase Cinemas. 	6	me at 	Give me the movie schedules at Showcase Cinemas.
add this track to my playlist named Trabajo Relax	0		add this track to my playlist named Trabajo Relax
Where can I view the photograph Dinosaur from the Deep?	5		Where can I view the photograph Dinosaur from the Deep?
Add Ronski Speed to sweet soul chillout	0		Add Ronski Speed to sweet soul chillout
add xiang xiang album to my Madden NFL 16	0		add xiang xiang album to my Madden NFL 16
Find the trailer for Bill Cosby Presents the Cosnarati: State of Emergency	5		Find the trailer for Bill Cosby Presents the Cosnarati: State of Emergency
put this album into becky's infinite  folk  	0	indie playlist 	put this album into becky's infinite indie folk playlist
add this artist to my Pop Punk's Not Dead	0		add this artist to my Pop Punk's Not Dead
 the movie times  Consolidated Theatres. 	6	Find at 	Find the movie times at Consolidated Theatres.
  the saga The Party’s Over 	5	Play me 	Play me the saga The Party’s Over
Add John Tesh to my salsa classics playlist	0		Add John Tesh to my salsa classics playlist
Book a table for mindy and angelita at a restaurant which serves café liégeois 	1		Book a table for mindy and angelita at a restaurant which serves café liégeois 
Find a show called In fondo al buio.	5		Find a show called In fondo al buio.
Is it going to be warmer 165 days from now at Nairobi National Park	2		Is it going to be warmer 165 days from now at Nairobi National Park
 Karin Dreijer Andersson  Escapada album 	0	add in 	add Karin Dreijer Andersson in Escapada album
find the TV series Treeful of Starling	5		find the TV series Treeful of Starling
Is there a blizzard coming to North Bonneville, OH around 10 o'clock?	2		Is there a blizzard coming to North Bonneville, OH around 10 o'clock?
rate this textbook two of 6 stars	4		rate this textbook two of 6 stars
I need a table  me, violet  maude  a restaurant  NE 	1	for and at in 	I need a table for me, violet and maude at a restaurant in NE 
  the weather be  the Flight Park State Recreation Area? 	2	What will in 	What will the weather be in the Flight Park State Recreation Area?
play Hardcore music	3		play Hardcore music
 the schedule for movie times. 	6	Find 	Find the schedule for movie times.
Get me a reservation for two at a restaurant which serves burger.	1		Get me a reservation for two at a restaurant which serves burger.
Add Famous to my playlist lo que suena new york	0		Add Famous to my playlist lo que suena new york
Book reservations at a nearby restaurant in Montenegro for four people	1		Book reservations at a nearby restaurant in Montenegro for four people
Is Blood Is Not Fresh Water playing at this movie theatre at 2 AM?	6		Is Blood Is Not Fresh Water playing at this movie theatre at 2 AM?
 Metal Crash Course playlist. 	3	Play 	Play Metal Crash Course playlist.
Add A Bum Note and a Bead of Sweat to my Stress Relief playlist	0		Add A Bum Note and a Bead of Sweat to my Stress Relief playlist
 a spot  nine  a top-rated brasserie  has swiss within the same area  New York 	1	book for at that of 	book a spot for nine at a top-rated brasserie that has swiss within the same area of New York
Can i get the showtimes   close by? 	6	for films 	Can i get the showtimes for films close by?
Where to watch  Extremely Live 	5	show 	Where to watch show Extremely Live
 the schedule  Vanishing of the Bees  a movie house. 	6	Find for at 	Find the schedule for Vanishing of the Bees at a movie house.
Find a photograph of Adventure Time: The Secret of the Nameless Kingdom	5		Find a photograph of Adventure Time: The Secret of the Nameless Kingdom
Will the weather be warm in the Nationaal park Band-e AMir at twelve am?	2		Will the weather be warm in the Nationaal park Band-e AMir at twelve am?
 the current saga a 4 	4	rate 	rate the current saga a 4
 are the movie schedules  animated movies playing  the neighborhood 	6	What for in 	What are the movie schedules for animated movies playing in the neighborhood
Rate the Ninth Key 3 of 6 points	4		Rate the Ninth Key 3 of 6 points
Please include danni bassan in my Perfect Concentration	0		Please include danni bassan in my Perfect Concentration
The book Organization of Behavior deserves two points.	4		The book Organization of Behavior deserves two points.
 a reservation  9 people  a roman pizzeria 	1	Book for at 	Book a reservation for 9 people at a roman pizzeria
Is it cold in Windhorst	2		Is it cold in Windhorst
will  be a snowstorm  Leonville 	2	there in 	will there be a snowstorm  in Leonville
Find me the Karl Hess: Toward Liberty photograph	5		Find me the Karl Hess: Toward Liberty photograph
Use Groove Shark to play music from the nineties	3		Use Groove Shark to play music from the nineties
Can you play me some britpop music	3		Can you play me some britpop music
rate this book chronicle 1 points	4		rate this book chronicle 1 points
Book a reservation for seven people at a steakhouse in Kenya	1		Book a reservation for seven people at a steakhouse in Kenya
Show weather forecast nearby Elk City State Park	2		Show weather forecast nearby Elk City State Park
add song to Sleepytime	0		add song to Sleepytime
Plpay  Disco Fever playlist. 	3	my 	Plpay my Disco Fever playlist.
I'd like to watch The Details at the cinema	6		I'd like to watch The Details at the cinema
 me a song by Steve Hackett  Manuel 	3	Play from 	Play me a song by Steve Hackett from Manuel
 a ballad by Chick Corea 	3	play 	play a ballad by Chick Corea
I'd like to eat at a pub in Arkport	1		I'd like to eat at a pub in Arkport
 a spot for seven  a  with chicken french 	1	book at bar 	book a spot for seven at a bar with chicken french
Can you   the trailer  the Hippocratic Oath? 	5	find me of 	Can you find me the trailer of the Hippocratic Oath?
Tell me the weather forecast for apr. twenty-fourth, 2028 in San Diego	2		Tell me the weather forecast for apr. twenty-fourth, 2028 in San Diego
 a movie schedule  the neighborhood  animated movies 	6	find in for 	find a movie schedule in the neighborhood for animated movies
What time  Chandranath playing MJR  	6	is Theatres 	What time is Chandranath playing MJR Theatres
 it get foggy  Spring Hill? 	2	Will in 	Will it get foggy in Spring Hill?
Show me the films at the closest cinema	6		Show me the films at the closest cinema
 the  Aura II: The Sacred Rings 	5	Play song 	Play the song Aura II: The Sacred Rings
 a spot  9  thirty three days  Ringlestone Inn close to Grenada 	1	book for in at 	book a spot for 9 in thirty three days  at Ringlestone Inn close to Grenada
 this  3 out of 6 	4	Rate book 	Rate this book 3 out of 6
Will it be overcast in my current location at twelve PM.	2		Will it be overcast in my current location at twelve PM.
add this Eric Weissberg song to my Dance Workout	0		add this Eric Weissberg song to my Dance Workout
What is the weather forecast nearby SC	2		What is the weather forecast nearby SC
  the singer  Kipelov to the Perfect Concentration list 	0	Please add Valery 	Please add the singer Valery Kipelov to the Perfect Concentration list
Rate 5 out of 6 points to My Favorite Fantasy Story	4		Rate 5 out of 6 points to My Favorite Fantasy Story
I'd like to watch Dirty Laundry at the movie house 	6		I'd like to watch Dirty Laundry at the movie house 
 a 1998 sound track  Sam The Kid  Last Fm 	3	Play from on 	Play a 1998 sound track  from Sam The Kid on Last Fm
find Live at Memory Lane	5		find Live at Memory Lane
Find Fragile Frontiers: The Secret History of Mumbai Terror Attacks.	5		Find Fragile Frontiers: The Secret History of Mumbai Terror Attacks.
Show me the picture Creatures of Light and Darkness	5		Show me the picture Creatures of Light and Darkness
What time  High Spirits playing? 	6	is 	What time is High Spirits playing?
charlene  I  are are  Liechtenstein  want  reservations  midnight. 	1	and and in and restaurant at 	charlene and I and are are in Liechtenstein and want restaurant reservations at midnight.
Play some music by Jody Williams from 2001	3		Play some music by Jody Williams from 2001
 the greatest ballad  the seventies 	3	Play from 	Play the greatest ballad from the seventies
Rate the previous album 0 points out of 6	4		Rate the previous album 0 points out of 6
Play me some grunge music	3		Play me some grunge music
What are the Mann Theatres showtimes for Secret Sunshine	6		What are the Mann Theatres showtimes for Secret Sunshine
 movies are showing nearby 	6	what 	what movies are showing nearby
Play thirties on Lastfm	3		Play thirties on Lastfm
Play Oliver Cheatham's symphony from the thirties.	3		Play Oliver Cheatham's symphony from the thirties.
 dwele to marguerite's eurovision 2016  	0	add playlist 	add dwele to marguerite's eurovision 2016 playlist
Play playlist funtime	3		Play playlist funtime
 Storm Warning playing 	6	Is 	Is Storm Warning playing
 What is the nearest cinema playing The Hour of Temptation	6		 What is the nearest cinema playing The Hour of Temptation
 it be warm  Gilmer, Keeling Islands? 	2	Will in 	Will it be warm in Gilmer, Keeling Islands?
I  a reservation  Blue Ribbon Barbecue far  NY  a party  10 	1	need for from for of 	I need a reservation for Blue Ribbon Barbecue far from NY for a party of 10
play Shake Your Head	3		play Shake Your Head
 a   Cottondale not far   two hundred sixty nine days 	1	book table in for in 	book a table in Cottondale not far for in two hundred sixty nine days 
play Soheila Zaland	3		play Soheila Zaland
I give four  to  chronicle. 	4	stars this 	I give four stars to this chronicle.
 the neighborhood  movie times for movies 	6	in find 	in the neighborhood find movie times for movies
will there be s snowstorm at my current location this week	2		will there be s snowstorm at my current location this week
where is The Chief Cook playing	6		where is The Chief Cook playing
Can you  me some Pop-folk  	3	play music 	Can you play me some Pop-folk music
show weather while Sunset in the same area in South Carolina	2		show weather while Sunset in the same area in South Carolina
Please get  the AiON show. 	5	me 	Please get me the AiON show.
I would like a table at a taverna with croquembouche for 1 minute from now	1		I would like a table at a taverna with croquembouche for 1 minute from now
 the  book a zero of 6 	4	Rate current 	Rate the current book a zero of 6
  the 7 day  Cheat Canyon Wildlife Management Area 	2	what is for 	what is the 7 day for Cheat Canyon Wildlife Management Area
Add this tune to retrowave outrun	0		Add this tune to retrowave outrun
Can you get  reservations  a highly rated restaurant  Seychelles 	1	me for in 	Can you get me reservations for a highly rated restaurant in Seychelles
 me a table  a top-rated tea house  Suriname 	1	Book at in 	Book me a table at a top-rated tea house in Suriname
Play In Every Dream Home A Heartache by vincent paul abbott 	3		Play In Every Dream Home A Heartache by vincent paul abbott 
Where can I find the song Red Back Fever	5		Where can I find the song Red Back Fever
Reserve a table in Top of the Mark Lambertville, Vermont.	1		Reserve a table in Top of the Mark Lambertville, Vermont.
 the newest twenties melody. 	3	Play 	Play the newest twenties melody.
 you get the  show, ENTER THE MATRIX? 	5	Can TV 	Can you get the TV show, ENTER THE MATRIX?
Look  Little Computer People 	5	for 	Look for Little Computer People
Play the song vodka by Kunal Ganjawala on Itunes	3		Play the song vodka by Kunal Ganjawala on Itunes
 it humid  Caddo Mills, KY? 	2	Is in 	Is it humid in Caddo Mills, KY?
Add another artist to the Spotlight on Country 2016 playlist. 	0		Add another artist to the Spotlight on Country 2016 playlist. 
 After Having Spent a Night Among Horses 0   6. 	4	Give out of 	Give After Having Spent a Night Among Horses 0 out of 6.
Weather for my nearby current location	2		Weather for my nearby current location
Where can I find a photograph of The Lieutenant of Inishmore?	5		Where can I find a photograph of The Lieutenant of Inishmore?
tell me what films are around here	6		tell me what films are around here
What time is Socrates playing at the cinema?	6		What time is Socrates playing at the cinema?
Weather for Burr 	2		Weather for Burr
give 4 points to this novel	4		give 4 points to this novel
 a reservation  1  PM Park, Clear Lake, Iowa  Mongolia  1 hour 	1	Book for at in in 	Book a reservation for 1 at PM Park, Clear Lake, Iowa in Mongolia in 1 hour
Play music from 1959 by Lenny Leblanc on Pandora.	3		Play music from 1959 by Lenny Leblanc on Pandora.
 KB Theatres with movies 	6	find 	find KB Theatres with movies
 a restaurant  one  this month. 	1	Book for for 	Book a restaurant for one for this month.
  the Pennsylvania forecast  Three Forks  midnight 	2	what is for for 	what is the Pennsylvania forecast for Three Forks for midnight
 the Instrumental Study on Vimeo. 	3	Play 	Play the Instrumental Study on Vimeo.
tell  the movie schedule 	6	me 	tell me the movie schedule
I'm looking for the show Pulse 2: Afterlife	5		I'm looking for the show Pulse 2: Afterlife
I think this novel should get 0 stars	4		I think this novel should get 0 stars
 the top-5 songs  Paddy Reilly on zvooq 	3	Play from 	Play the top-5 songs from Paddy Reilly on zvooq
What's the weather forecast for neighboring Delft National Park on aug. the 8th, 2028	2		What's the weather forecast for neighboring Delft National Park on aug. the 8th, 2028
I need a booking for seven people at Metropolitan Museum of Art.	1		I need a booking for seven people at Metropolitan Museum of Art.
 Ce cher intrus  IMAX Corporation 	6	is at 	is Ce cher intrus at IMAX Corporation
Add My Very Best to my road trip playlist. 	0		Add My Very Best to my road trip playlist. 
 a good 1952 symphony 	3	play 	play a good 1952 symphony
What will the weather be like 1 minute from now within the same area of my current location	2		What will the weather be like 1 minute from now within the same area of my current location
I  Warheart 5 stars. 	4	give 	I give Warheart 5 stars.
give four out of 6 points to current novel	4		give four out of 6 points to current novel
Play music from 1977	3		Play music from 1977
Add another tune to my songs for you, not your parents playlist. 	0		Add another tune to my songs for you, not your parents playlist. 
  agent m tune onto de cantautor español. 	0	Put this 	Put this agent m tune onto de cantautor español.
Is it warm  seven AM  Greenland 	2	at in 	Is it warm at seven AM in Greenland
I am rating this book called Nuclear War Survival Skills zero stars	4		I am rating this book called Nuclear War Survival Skills zero stars
find Thyme Travel	5		find Thyme Travel
Find a movie called Dorothy and the Witches of Oz.	5		Find a movie called Dorothy and the Witches of Oz.
I'd like to see the book City University of Hong Kong Law Review	5		I'd like to see the book City University of Hong Kong Law Review
find me a game called Merle Haggard Presents His 30th Album	5		find me a game called Merle Haggard Presents His 30th Album
Show the movie schedule for animated movies in the neighbourhood	6		Show the movie schedule for animated movies in the neighbourhood
Play the top 10 by Sankha Chatterjee.	3		Play the top 10 by Sankha Chatterjee.
 name house  gold to the de manhattan con amor  	0	Add of playlist 	Add name house of gold to the de manhattan con amor playlist
Rate The Art of Struggle 3	4		Rate The Art of Struggle 3
 a restaurant with parking  kirsten morris  I. 	1	Book for and 	Book a restaurant with parking for kirsten morris and I.
I'd like to see the trailer Tony Parker	5		I'd like to see the trailer Tony Parker
 this book four points 	4	Rate 	Rate this book four points
Open Spotify   a song  the twenties by Richard Harvey 	3	and play from 	Open Spotify and play a song from the twenties by Richard Harvey
Reserve a     a top-rated restaurant nearby that serves goiano  this month  MD 	1	table for one at for in 	Reserve a table for one at a top-rated restaurant nearby that serves goiano for this month in MD
  Forever Brave and True zero points 	4	rate Girls 	rate Girls Forever Brave and True zero points
is it going to be cold at 4 o'clock far from here?	2		is it going to be cold at 4 o'clock far from here?
I rate The Blood of Others series only five points.	4		I rate The Blood of Others series only five points.
 me a restaurant  4 members  Beaman Federated States Of Micronesia  one minute 	1	book for at in 	book me a restaurant for 4 members at Beaman Federated States Of Micronesia in one minute 
Add the artist Gwenno Pipette to the sexy as folk playlist. 	0		Add the artist Gwenno Pipette to the sexy as folk playlist. 
Where can I  Paranormal Activity 3 playing   1 hour  now 	6	find near me from 	Where can I find Paranormal Activity 3 playing near me 1 hour from now
Give Physics of the Impossible four points.	4		Give Physics of the Impossible four points.
Rate current book 2 of 6 	4		Rate current book 2 of 6 
Add some martine mccutcheon to my original columbia jazzmasters list	0		Add some martine mccutcheon to my original columbia jazzmasters list
Weather  nearby Roselle 	2	for 	Weather for nearby Roselle
book a restaurant for three on feb. 18	1		book a restaurant for three on feb. 18
What's the weather in Wisconsin on National Maritime Day	2		What's the weather in Wisconsin on National Maritime Day
Find a saga called The Devil Went Down to Georgia.	5		Find a saga called The Devil Went Down to Georgia.
add artist to my friendesemana playlist	0		add artist to my friendesemana playlist
I want to  Looney Tunes Platinum Collection: Volume 1  a   	6	watch at movie theatre 	I want to watch Looney Tunes Platinum Collection: Volume 1 at a movie theatre
book a table for 2 at a highly rated restaurant within walking distance of taverna OK	1		book a table for 2 at a highly rated restaurant within walking distance of taverna OK
 National Geographic Dinosaurs 2 out  6 	4	rate of 	rate National Geographic Dinosaurs 2 out of 6
 a spot  a soul food food truck  Cawker City 	1	book at in 	book a spot at a soul food food truck in Cawker City
Book a reservation for a restaurant in Palau in six years 	1		Book a reservation for a restaurant in Palau in six years 
 Calico Skies  John Feinstein with Netflix 	3	play by 	play Calico Skies by John Feinstein with Netflix
 something  1985 by Billy Werner 	3	Play from 	Play something from 1985 by Billy Werner
Look up the TV series Operace Silver A	5		Look up the TV series Operace Silver A
I need a reservation  Pitcairn Islands   restaurant joint 	1	in for any 	I need a reservation in Pitcairn Islands for any restaurant  joint
Show  showtimes  the cinema  Chain of Events. 	6	me at for 	Show me showtimes at the cinema for Chain of Events.
I'd like to see the movie The Ooze	5		I'd like to see the movie The Ooze
What's the weather forecast for Coats?	2		What's the weather forecast for Coats?
 a neighboring coffeehouse with internet  Shingleton. 	1	Book in 	Book a neighboring coffeehouse with internet in Shingleton.
 a saga called Story of  Life. 	5	Find My 	Find a saga called Story of My Life.
I want to find the show called Fresh Aire 7.	5		I want to find the show called Fresh Aire 7.
Who rated the book Women, Culture, and Society only 3 stars?	4		Who rated the book Women, Culture, and Society only 3 stars?
Where can I find the Sounds to Consume album?	5		Where can I find the Sounds to Consume album?
give five stars to The General saga	4		give five stars to The General saga
I would like this artist on drum & breaks.	0		I would like this artist on drum & breaks.
Add Tarja Turunen to my Lo mejor de Radio 3 playlist	0		Add Tarja Turunen to my Lo mejor de Radio 3 playlist
The current saga deserves a 5 rating. 	4		The current saga deserves a 5 rating. 
me and edith want to eat in Coventry Lake	1		me and edith want to eat in Coventry Lake
give this album three out of 6 points	4		give this album three out of 6 points
 The Joy  Gay Sex a 5   6 	4	Rate of out of 	Rate The Joy of Gay Sex a 5 out of 6
fimd Glory 	5		fimd Glory
rate the book The Scorpio Illusion a 4	4		rate the book The Scorpio Illusion a 4
what is the forecast  Texas 	2	in 	what is the forecast in Texas
I'd like a table for eight at a close-by place in Carpenterville	1		I'd like a table for eight at a close-by place in Carpenterville
rate this novel 0 of 6 stars	4		rate this novel 0 of 6 stars
I would give   a value  2  a best rating  6 	4	this book of and of 	I would give this book a value of 2 and a best rating of 6
find Sailing The Seas Of Cheese	5		find Sailing The Seas Of Cheese
I give zero points to this chronicle	4		I give zero points to this chronicle
I would like to  a donut serving delicatessen  Cuba  5  april eleventh 	1	book in for on 	I would like to book a donut serving delicatessen in Cuba for 5 on april eleventh
Will  be snowfall  Kitlope Heritage Conservancy 	2	there in 	Will there be snowfall in Kitlope Heritage Conservancy
 indian food  a highly rated pub  1  02:22 pm 	1	book at for for 	book indian food at a highly rated pub for 1 for 02:22 pm
Make  reservations  a highly rated restaurant. 	1	me for 	Make me reservations for a highly rated restaurant.
Add New Wave Blues to my Push Button Funk playlist	0		Add New Wave Blues to my Push Button Funk playlist
Can you  some eighties music 	3	play 	Can you play some eighties music
Where  The Beach  Lost Children playing 	6	is of 	Where is The Beach of Lost Children playing
  the weather forecast  13 seconds  Grand Traverse  Bottomland Preserve 	2	What is in in Bay 	What is the weather forecast in 13 seconds  in Grand Traverse Bay Bottomland Preserve
give three stars to current essay	4		give three stars to current essay
What  are playing  the nearest movie theatre 	6	films at 	What films are playing at the nearest movie theatre
 On Dress Parade 	6	find 	find On Dress Parade
 a  not far  WY  a gastropub with internet  me, jenny  antoinette  one week 	1	book table in at for and in 	book a table not far in WY at a gastropub with internet for me, jenny and antoinette in one week
 it chillier here 	2	Is 	Is it chillier here
give five out of 6 to this novel	4		give five out of 6 to this novel
  the weather be  East New Market Antarctica 	2	what will in 	what will the weather be in East New Market Antarctica
Which cinema can I go to to see Lilly the Witch: The Dragon and the Magic Book?	6		Which cinema can I go to to see Lilly the Witch: The Dragon and the Magic Book?
Play an ep by Uncle Jimmy Thompson	3		Play an ep by Uncle Jimmy Thompson
Play Thelma Aoyama's latest concerto	3		Play Thelma Aoyama's latest concerto
Play some Ray Williams music from the nineties on spotify	3		Play some Ray Williams music from the nineties on spotify
Show Famous Classic Tales television show	5		Show Famous Classic Tales television show
What's the weather  Pennsylvania 	2	in 	What's the weather in Pennsylvania
Add cordell mosson to my i love my neo soul list	0		Add cordell mosson to my i love my neo soul list
at two am, I need reservations for my friends and I at Irma Hotel.	1		at two am, I need reservations for my friends and I at Irma Hotel.
Find time for Trouble for Two in one minute at Landmark Theatres	6		Find time for Trouble for Two in one minute at Landmark Theatres
 it going to be chillier  Saint Augustine, WY  may 3rd 	2	is in on 	is it going to be chillier in Saint Augustine, WY on may 3rd
Rate the current book one of 6 points	4		Rate the current book one of 6 points
I need to  to the funk soul disco   favorite artist 	0	add playlist my 	I need to add to the funk soul disco playlist my favorite artist
I want to  Nathaniel Fludd, Beastologist 1   6 	4	rate out of 	I want to rate Nathaniel Fludd, Beastologist 1 out of 6
 Atticus Ross to the electrosafari  	0	Add playlist 	Add Atticus Ross to the electrosafari playlist
 the current textbook one stars 	4	Rate 	Rate the current textbook one stars
 The Way West show 	5	Find 	Find The Way West show
book a restaurant for me and my mother in law in Montserrat	1		book a restaurant for me and my mother in law in Montserrat
 time  The Christmas Toy playing  Loews Cineplex 	6	What is at 	What time is The Christmas Toy playing at Loews Cineplex
Weather for Turtle River State Park	2		Weather for Turtle River State Park
What are the movie schedule for the movies in the neighborhood	6		What are the movie schedule for the movies in the neighborhood
tell  the weather  next week  Cathedral State Park 	2	me for at 	tell me the weather for next week at Cathedral State Park
Can you put tire me onto my new music friday latin playlist?	0		Can you put tire me onto my new music friday latin playlist?
 a table  iris, ina  heidi around 9 pm. 	1	Book for and 	Book a table for iris, ina and heidi around 9 pm.
I'd like to  Scriptures  the Golden Eternity  series 	5	find of TV 	I'd like to find Scriptures of the Golden Eternity TV series
 tune this is puccini to my  	0	add playlist 	add tune this is puccini to my playlist
 javine hylton to my evening  	0	Add playlist 	Add javine hylton to my evening playlist
What's the forecast for Francisco, Netherlands Antilles around eleven pm?	2		What's the forecast for Francisco, Netherlands Antilles around eleven pm?
book a Boon Brick Store for  grandkid  I  Evans Mills 	1	my and at 	book a Boon Brick Store for my grandkid and I at Evans Mills
Search for the picture Foghat?	5		Search for the picture Foghat?
Where do get photograph of My Own Best Enemy	5		Where do get photograph of My Own Best Enemy
give  out  6  to The False Peace 	4	zero of points 	give zero out of 6 points to The False Peace
 some Rui Da Silva. 	3	Play 	Play some Rui Da Silva.
 will the weather be  Overton  8 pm? 	2	What in at 	What will the weather be in Overton at 8 pm?
Can I hear a symphony from the seventies on Youtube?	3		Can I hear a symphony from the seventies on Youtube?
rebekah taylor  marcie need reservations  The Clink  Senegal. 	1	and at in 	rebekah taylor and marcie need reservations at The Clink in Senegal.
rate the current novel five out of 6 stars	4		rate the current novel five out of 6 stars
 this novel two out  6 	4	rate of 	rate this novel two out of 6
what is the forecast  colder  Anston 	2	for in 	what is the forecast for colder in Anston
play latest George Ducas music	3		play latest George Ducas music
 a restaurant for 7  MN 	1	book in 	book a restaurant for 7 in MN
find the TV series Truly Fine Citizen	5		find the TV series Truly Fine Citizen
 a song  Nash The Slash 	3	Play by 	Play a song by Nash The Slash
Add Star Light, Star Bright to my jazz classics playlist. 	0		Add Star Light, Star Bright to my jazz classics playlist. 
 the schedule  Tailspin Tommy  the Great Air Mystery. 	6	Find for in 	Find the schedule for Tailspin Tommy in the Great Air Mystery.
I need a table for five in Viroqua	1		I need a table for five in Viroqua
Show The Ancient Art of War picture	5		Show The Ancient Art of War picture
book a restaurant on martin luther king jr. day with parking	1		book a restaurant on martin luther king jr. day with parking
Add 2120 south michigan avenue to my laundry playlist	0		Add 2120 south michigan avenue to my laundry playlist
I want to book a restaurant near Wyoming for 5 people.	1		I want to book a restaurant near Wyoming for 5 people.
Add an artist to the décadas playlist.	0		Add an artist to the décadas playlist.
rate Heath Ledger: His Beautiful Life and Mysterious Death 1 stars	4		rate Heath Ledger: His Beautiful Life and Mysterious Death 1 stars
 the  The Rod of Seven Parts 4  	4	rate book points 	rate the book The Rod of Seven Parts 4 points
I want to  the television   Cuts Both Ways 	5	see show called 	I want to see the television show called Cuts Both Ways
Give  the movie times  Fox Theatres 	6	me for 	Give me the movie times for Fox Theatres
 Kloden drejer to my listas de éxitos  	0	Add playlist 	Add Kloden drejer to my listas de éxitos playlist
How cold is it around the   now? 	2	current location 	How cold is it around the current location now?
Play some Katiejane Garside on Vimeo.	3		Play some Katiejane Garside on Vimeo.
 help  search the TV series A  Divided. 	5	Please me Mouse 	Please help me search the TV series A Mouse Divided.
find movie schedules	6		find movie schedules
Rate this album a one	4		Rate this album a one
Weather for Swaziland	2		Weather for Swaziland
What are movie times for movies playing in the neighborhood?	6		What are movie times for movies playing in the neighborhood?
 Neutrons by Seun Kuti 	3	play 	play Neutrons  by Seun Kuti
I'd like to hear a   Theo Keating. 	3	track by 	I'd like to hear a track by Theo Keating.
find Careless Love	6		find Careless Love
2 of us want to eat at a restaurant that serves meatballs in VT	1		2 of us want to eat at a restaurant that serves meatballs in VT
 the track to the Best Metal  the  Millennium playlist. 	0	Add of New 	Add the track to the Best Metal of the New Millennium playlist.
Rate the current album a four	4		Rate the current album a four
What's the weather forecast for 8 hours from now in Cape Verde?	2		What's the weather forecast for 8 hours from now in Cape Verde?
find the movie Yoshimi Battles the Hip-Hop Robots	5		find the movie Yoshimi Battles the Hip-Hop Robots
I would  to  the  food court with persian food within the same area as    ex husband  I 	1	like book best OK for my and 	I would like to book the best food court with persian food within the same area as OK for my ex husband and I 
I  The Spirit  St. Louis a 1 	4	give of 	I give The Spirit of St. Louis a 1
I'd  to  to the  The Natural Farmer 	5	like listen song 	I'd like to listen to the song The Natural Farmer
 the current novel 3 points. 	4	Rate 	Rate the current novel 3 points.
What are the movie schedules for the Loews Cineplex	6		What are the movie schedules for the Loews Cineplex
show animated movies in nearest movie theatre	6		show animated movies in nearest movie theatre
book a food truck for greek food for 7	1		book a food truck for greek food for 7
I think the  album should get a four   6 rating. 	4	current out of 	I think the current album should get a four out of 6 rating. 
 a table  7  a churrascaria that is highly rated 	1	book for at 	book a table for 7 at a churrascaria that is highly rated
I'd like to give a two rating to The Abolition of Britain.	4		I'd like to give a two rating to The Abolition of Britain.
  the nearest cinema that has Southside 1-1000? 	6	Where is 	Where is the nearest cinema that has Southside 1-1000?
play Lastfm by Steampunk	3		play Lastfm by Steampunk
  this album are one  the  6 ratings 	4	stars for for current 	stars for this album are one for the current 6 ratings
book a spot for 1 at a restaurant this Evening	1		book a spot for 1 at a restaurant this Evening
I want to hear Jimmy James from the thirties, play a song on Groove Shark.	3		I want to hear Jimmy James from the thirties, play a song on Groove Shark.
  a coffeehouse  nine  Indiana that has access to a pool 	1	Find me for in 	Find me a coffeehouse for nine in Indiana that has access to a pool
Find me a showing of The Vanquished that starts nine hours and 1 second from now.	6		Find me a showing of The Vanquished that starts nine hours and 1 second from now.
Show the TV show The Last Samurai.	5		Show the TV show The Last Samurai.
What is the weather forecast in 13 seconds  in Grand Traverse Bay Bottomland Preserve	2		What is the weather forecast in 13 seconds  in Grand Traverse Bay Bottomland Preserve
 a table for ida, monica  etta  Cold Spring Tavern  MD 	1	Book and at in 	Book a table for ida, monica and etta at Cold Spring Tavern in MD
 this essay a two 	4	rate 	rate this essay a two
Play fifties music	3		Play fifties music
I would like to book a bistro for 7	1		I would like to book a bistro for 7
Find a soundtrack called The Christmas Shoes.	5		Find a soundtrack called The Christmas Shoes.
add The Rough Guide to the Music of Eastern Europe to my This Is Philip Glass playlist	0		add The Rough Guide to the Music of Eastern Europe to my This Is Philip Glass playlist
I want to  the Tim Smith album to  best  2010's  	0	add my of playlist 	I want to add the Tim Smith album to my best of 2010's playlist
I need a table  4  Pelland 	1	for in 	I need a table for 4 in Pelland
What is the weather one minute from now in Ocilla	2		What is the weather one minute from now in Ocilla
Rate the current book zero of 6	4		Rate the current book zero of 6
Weather for Swaziland 	2		Weather for Swaziland
What is the movie schedule for the B&B Theatres	6		What is the movie schedule for the B&B Theatres
I want to take me and my momy to eat in Flossmoor	1		I want to take me and my momy to eat in Flossmoor
give one out of 6 points to The Psychopathic God series	4		give one out of 6 points to The Psychopathic God series
  tune to  Lo mejor del Rock de España playlist. 	0	Add another my 	Add another tune to my Lo mejor del Rock de España playlist. 
 The Singles Collection Volume 4 	5	Show 	Show The Singles Collection Volume 4
Is it going to be freezing in Lolita?	2		Is it going to be freezing in Lolita?
